genome	true_class	top_class	top_p	0	1	2	3	4	5	6	7
G000298435	0	0.0	0.8861520886421204	0.8861520886421204	0.014248441904783249	0.026736915111541748	0.01278720609843731	0.01587691716849804	0.009063094854354858	0.014744999818503857	0.020390458405017853
G001920195	7	6.0	0.41166573762893677	0.00940544344484806	0.26176172494888306	0.021640973165631294	0.001999136060476303	0.03778158128261566	0.0600690022110939	0.41166573762893677	0.19567644596099854
G001784175	7	6.0	0.3952125310897827	0.002663068939000368	0.28424668312072754	0.011857000179588795	0.0006326200091280043	0.014822226017713547	0.05522613972425461	0.3952125310897827	0.23533979058265686
G002013915	3	4.0	0.5118162631988525	0.003731871023774147	0.024799562990665436	0.20223107933998108	0.2113197147846222	0.5118162631988525	0.005555176176130772	0.014879940077662468	0.025666359812021255
G001306455	2	2.0	0.6914194226264954	0.024040188640356064	0.032107263803482056	0.6914194226264954	0.03403646871447563	0.13051681220531464	0.029986146837472916	0.03298855572938919	0.02490507997572422
G001626655	5	6.0	0.3393321633338928	0.024221669882535934	0.18346600234508514	0.03559292107820511	0.0019507170654833317	0.06858547031879425	0.2327733337879181	0.3393321633338928	0.11407779902219772
G900110245	4	4.0	0.80479896068573	0.0016855987487360835	0.010201414115726948	0.09923577308654785	0.054278042167425156	0.80479896068573	0.006953930947929621	0.010773166082799435	0.0120731545612216
G900103125	3	4.0	0.5049721002578735	0.003344555851072073	0.02409309335052967	0.13273969292640686	0.29422643780708313	0.5049721002578735	0.010366125032305717	0.010557441972196102	0.019700609147548676
G000829755	0	0.0	0.6628215312957764	0.6628215312957764	0.04495381563901901	0.09537769854068756	0.04442480951547623	0.04717687889933586	0.0289523396641016	0.03682670369744301	0.03946628049015999
G001027545	7	7.0	0.6963857412338257	0.02997243031859398	0.10265704989433289	0.014304406940937042	0.03243742510676384	0.04548214375972748	0.05598919838666916	0.022771595045924187	0.6963857412338257
G001563055	0	0.0	0.8851624727249146	0.8851624727249146	0.014392193406820297	0.026836812496185303	0.01289927028119564	0.016123997047543526	0.00907529890537262	0.01481492631137371	0.020694885402917862
G000146505	7	7.0	0.25350725650787354	0.06691938638687134	0.17592573165893555	0.1053648516535759	0.015126089565455914	0.07815257459878922	0.06911955028772354	0.23588459193706512	0.25350725650787354
G001800315	7	7.0	0.5296263694763184	0.011186445131897926	0.23228725790977478	0.047067418694496155	0.012746801599860191	0.06023801863193512	0.03490583971142769	0.07194189727306366	0.5296263694763184
G001050135	2	2.0	0.6204897165298462	0.044571589678525925	0.03189030662178993	0.6204897165298462	0.08261382579803467	0.11680671572685242	0.030070189386606216	0.037746693938970566	0.03581102564930916
G900116225	3	2.0	0.2697632908821106	0.07001340389251709	0.08689244091510773	0.2697632908821106	0.1568446159362793	0.23756816983222961	0.05483581870794296	0.05868960916996002	0.06539274007081985
G001302825	1	1.0	0.4184854030609131	0.014146299101412296	0.4184854030609131	0.10321968793869019	0.004416841547936201	0.03610467538237572	0.027379997074604034	0.18754950165748596	0.20869769155979156
G001604625	6	6.0	0.36969056725502014	0.01980086788535118	0.1995946615934372	0.10131128877401352	0.003646227065473795	0.09615755081176758	0.07158921658992767	0.36969056725502014	0.1382095366716385
G900100705	3	3.0	0.4055420756340027	0.012772690504789352	0.0292108915746212	0.13947108387947083	0.4055420756340027	0.3398868441581726	0.026045361533761024	0.014972508884966373	0.032098568975925446
G000277005	2	2.0	0.6016594767570496	0.007951688021421432	0.015365352854132652	0.6016594767570496	0.027127914130687714	0.283417284488678	0.007110608275979757	0.0411158949136734	0.016251783818006516
G001603055	6	6.0	0.7067165374755859	0.0005152752273716033	0.11674733459949493	0.01755720004439354	0.0005749223637394607	0.021924931555986404	0.0163883026689291	0.7067165374755859	0.11957545578479767
G001302835	7	6.0	0.39261120557785034	0.01684434525668621	0.23430109024047852	0.014924821443855762	0.0011174012906849384	0.05070631951093674	0.09118007123470306	0.39261120557785034	0.19831478595733643
G001657315	2	4.0	0.5081605911254883	0.013699117116630077	0.028190387412905693	0.32220882177352905	0.03436005488038063	0.5081605911254883	0.02251441776752472	0.04626375436782837	0.024602899327874184
G001643615	5	2.0	0.23493942618370056	0.048213813453912735	0.19334596395492554	0.23493942618370056	0.03466646000742912	0.11330052465200424	0.15149258077144623	0.11845048516988754	0.10559073090553284
G000015125	4	4.0	0.4316849112510681	0.04424462094902992	0.10941869765520096	0.09450944513082504	0.01765463314950466	0.4316849112510681	0.06736594438552856	0.13498824834823608	0.10013359785079956
G000379365	6	6.0	0.6758798360824585	0.01072110515087843	0.14345866441726685	0.011643504723906517	0.0006291328463703394	0.019373048096895218	0.03211286664009094	0.6758798360824585	0.10618187487125397
G001800245	7	7.0	0.48317521810531616	0.0054163699969649315	0.19714288413524628	0.0381605289876461	0.007379601243883371	0.06439373642206192	0.026533938944339752	0.17779773473739624	0.48317521810531616
G000410815	3	4.0	0.6011118292808533	0.005529285408556461	0.01603243313729763	0.15071547031402588	0.19091224670410156	0.6011118292808533	0.008902092464268208	0.010432245209813118	0.01636434532701969
G000980515	6	6.0	0.7917935848236084	0.0024090977385640144	0.030355127528309822	0.021257173269987106	0.001365364296361804	0.0729997456073761	0.017669111490249634	0.7917935848236084	0.062150802463293076
G000429465	2	2.0	0.7398588061332703	0.06784375756978989	0.02258427068591118	0.7398588061332703	0.011136889457702637	0.040609586983919144	0.03260832279920578	0.07203260064125061	0.013325831852853298
G900101395	4	4.0	0.8683726787567139	0.0018693035235628486	0.011942960321903229	0.05558032914996147	0.023434683680534363	0.8683726787567139	0.005570383742451668	0.015149346552789211	0.018080223351716995
G000011165	0	0.0	0.9315577745437622	0.9315577745437622	0.009913151152431965	0.018211986869573593	0.0037940843030810356	0.006621747277677059	0.0056731440126895905	0.01184684969484806	0.01238133292645216
G000092105	1	6.0	0.3553229570388794	0.01381232962012291	0.24729612469673157	0.13647353649139404	0.004610190633684397	0.1344289630651474	0.07563135027885437	0.3553229570388794	0.03242454305291176
G001804205	1	1.0	0.25406232476234436	0.0710865780711174	0.25406232476234436	0.1387694776058197	0.022016171365976334	0.06301458925008774	0.12445379048585892	0.17476189136505127	0.15183517336845398
G900129215	3	4.0	0.4970325529575348	0.023053014650940895	0.03666703402996063	0.2131538987159729	0.13812926411628723	0.4970325529575348	0.029821723699569702	0.032956674695014954	0.029185831546783447
G001799745	7	7.0	0.5704391598701477	0.005333607085049152	0.14008089900016785	0.06114506721496582	0.011401591822504997	0.08355541527271271	0.017123105004429817	0.11092116683721542	0.5704391598701477
G000338695	0	0.0	0.8867152333259583	0.8867152333259583	0.014444658532738686	0.02649303339421749	0.012585759162902832	0.015908563509583473	0.008980652317404747	0.01480015553534031	0.02007194422185421
G000170755	6	2.0	0.2964414358139038	0.2472856640815735	0.09325613081455231	0.2964414358139038	0.05621423199772835	0.08804140239953995	0.0698675662279129	0.08427399396896362	0.06461958587169647
G900129465	4	4.0	0.8761370778083801	0.003838200122117996	0.008489539846777916	0.054580025374889374	0.022592704743146896	0.8761370778083801	0.005979187786579132	0.017713399603962898	0.010669708251953125
G000522985	7	7.0	0.7211065292358398	0.001985935028642416	0.09380122274160385	0.003150427248328924	0.00023626277106814086	0.009502517990767956	0.013513969257473946	0.15670309960842133	0.7211065292358398
G000686625	3	4.0	0.31748077273368835	0.0331634096801281	0.09816992282867432	0.27079010009765625	0.12104149162769318	0.31748077273368835	0.046310558915138245	0.05690275877714157	0.05614099279046059
G000166275	2	2.0	0.6278238296508789	0.10539814829826355	0.030718795955181122	0.6278238296508789	0.035650238394737244	0.06030335649847984	0.05224284529685974	0.054773297160863876	0.03308945149183273
G000403135	3	4.0	0.33068612217903137	0.04709988087415695	0.05171102285385132	0.18679767847061157	0.24610356986522675	0.33068612217903137	0.053132545202970505	0.030648157000541687	0.053821079432964325
G000419585	4	6.0	0.4195771813392639	0.004334387369453907	0.103681281208992	0.16847945749759674	0.0033581105526536703	0.1223910003900528	0.014546153135597706	0.4195771813392639	0.1636323779821396
G001775405	5	2.0	0.3772197961807251	0.04717328026890755	0.10258528590202332	0.3772197961807251	0.02803131937980652	0.07776084542274475	0.17854373157024384	0.06806982308626175	0.12061586230993271
G000438015	6	7.0	0.43743905425071716	0.0417940579354763	0.21523338556289673	0.040598880499601364	0.018251802772283554	0.03424274921417236	0.041996464133262634	0.1704436093568802	0.43743905425071716
G001723765	1	1.0	0.17024463415145874	0.14866168797016144	0.17024463415145874	0.1347738802433014	0.08853273093700409	0.12270476669073105	0.1078590601682663	0.061709821224212646	0.16551347076892853
G000020545	4	4.0	0.37582916021347046	0.05357064679265022	0.10683894157409668	0.10314241051673889	0.012084484100341797	0.37582916021347046	0.06541141867637634	0.17272032797336578	0.11040262132883072
G000949635	1	4.0	0.2378728836774826	0.06478149443864822	0.21988452970981598	0.1330161988735199	0.04720884561538696	0.2378728836774826	0.07464613765478134	0.10748337209224701	0.11510661989450455
G001535965	5	5.0	0.6171720623970032	0.05160697549581528	0.0656639114022255	0.04248448461294174	0.021553386002779007	0.02973524108529091	0.6171720623970032	0.033897511661052704	0.13788647949695587
G001773465	5	2.0	0.31438615918159485	0.02972252666950226	0.1983015537261963	0.31438615918159485	0.007796404417604208	0.0807073712348938	0.09453871846199036	0.2008279711008072	0.07371916621923447
G000025185	1	6.0	0.3818203806877136	0.01801798865199089	0.2808459997177124	0.08921504020690918	0.004881988279521465	0.07498537003993988	0.0684424340724945	0.3818203806877136	0.0817907378077507
G001997385	1	4.0	0.24337142705917358	0.07881854474544525	0.21737630665302277	0.12129204720258713	0.027264760807156563	0.24337142705917358	0.05365633964538574	0.0934269055724144	0.1647937297821045
G000426725	2	2.0	0.221849262714386	0.10830369591712952	0.06686083972454071	0.221849262714386	0.11366906762123108	0.21926051378250122	0.11959438771009445	0.03826199844479561	0.11220020800828934
G900109575	3	3.0	0.2638901174068451	0.07200171053409576	0.06230361387133598	0.19115141034126282	0.2638901174068451	0.25866106152534485	0.045491404831409454	0.03734485059976578	0.06915593147277832
G000330745	1	1.0	0.5825797915458679	0.00514605175703764	0.5825797915458679	0.04893568530678749	0.0024129366502165794	0.031018277630209923	0.07313723117113113	0.23754319548606873	0.01922691985964775
G001796275	0	0.0	0.8111180663108826	0.8111180663108826	0.03503818064928055	0.008569705300033092	0.0008709926623851061	0.010797511786222458	0.016292324289679527	0.07389776408672333	0.04341546818614006
G000211155	0	0.0	0.8857080936431885	0.8857080936431885	0.014321749098598957	0.026565805077552795	0.012876894325017929	0.016106506809592247	0.009022055193781853	0.014753474853932858	0.02064540795981884
G001800565	7	7.0	0.43437644839286804	0.017134204506874084	0.09508365392684937	0.04135525971651077	0.08380302786827087	0.11600219458341599	0.18772226572036743	0.024522926658391953	0.43437644839286804
G001800425	7	7.0	0.5248588919639587	0.012135293334722519	0.2374519407749176	0.048283569514751434	0.013152149505913258	0.05930258706212044	0.03474320471286774	0.07007238268852234	0.5248588919639587
G000405145	6	7.0	0.29084062576293945	0.05935390666127205	0.12591354548931122	0.08568798005580902	0.0632137581706047	0.12768737971782684	0.15618367493152618	0.09111915528774261	0.29084062576293945
G001438005	6	6.0	0.609855592250824	0.011786829680204391	0.1725052446126938	0.06181712821125984	0.0018879224080592394	0.023993464186787605	0.048537109047174454	0.609855592250824	0.06961674988269806
G000404745	7	5.0	0.2662619650363922	0.11229488998651505	0.08271327614784241	0.0844920426607132	0.050615597516298294	0.16635359823703766	0.2662619650363922	0.056797321885824203	0.18047136068344116
G000014145	2	4.0	0.6945018768310547	0.010104323737323284	0.019899358972907066	0.06808334589004517	0.1290132850408554	0.6945018768310547	0.02833382412791252	0.013200792483985424	0.03686319664120674
G001303465	1	1.0	0.41787856817245483	0.014515341259539127	0.41787856817245483	0.08978002518415451	0.004690992645919323	0.062366895377635956	0.050446391105651855	0.27191081643104553	0.08841104805469513
G000478645	5	4.0	0.24900245666503906	0.03198181465268135	0.14846432209014893	0.06545089185237885	0.04539965093135834	0.24900245666503906	0.19800594449043274	0.0592641718685627	0.20243068039417267
G001803205	6	0.0	0.20053407549858093	0.20053407549858093	0.1264594942331314	0.12194360792636871	0.05068647116422653	0.119183249771595	0.11513938754796982	0.06609895825386047	0.19995474815368652
G000415685	0	0.0	0.8830928802490234	0.8830928802490234	0.014621180482208729	0.02767537347972393	0.01292763277888298	0.01649557799100876	0.009205861948430538	0.015148458071053028	0.02083299495279789
G001803345	5	5.0	0.40461987257003784	0.0723143219947815	0.05860898271203041	0.09064370393753052	0.059338681399822235	0.13393719494342804	0.40461987257003784	0.041478484869003296	0.13905885815620422
G001777945	7	4.0	0.28855401277542114	0.0037987511605024338	0.21079447865486145	0.14101345837116241	0.013449644669890404	0.28855401277542114	0.059327252209186554	0.1511133313179016	0.13194915652275085
G001485645	5	5.0	0.6670047640800476	0.03729065880179405	0.0433092936873436	0.03170858323574066	0.014853051863610744	0.024436675012111664	0.6670047640800476	0.025903144851326942	0.15549379587173462
G000415565	0	0.0	0.8846054077148438	0.8846054077148438	0.014453373849391937	0.027141693979501724	0.012901650741696358	0.016150860115885735	0.009142805822193623	0.014933471567928791	0.02067076787352562
G001804785	6	7.0	0.2893344759941101	0.041338805109262466	0.2800435721874237	0.05539991334080696	0.011333045549690723	0.07172422111034393	0.07913506776094437	0.17169097065925598	0.2893344759941101
G001536205	5	5.0	0.6203029751777649	0.05149215832352638	0.06424791365861893	0.040740158408880234	0.02067393809556961	0.030106503516435623	0.6203029751777649	0.0338180772960186	0.13861829042434692
G000714815	2	2.0	0.4229503273963928	0.03660357743501663	0.048833318054676056	0.4229503273963928	0.13978923857212067	0.2274337112903595	0.03386475518345833	0.03312263265252113	0.057402484118938446
G001799775	7	7.0	0.5384945273399353	0.003072066931053996	0.14185254275798798	0.026865730062127113	0.003099313471466303	0.04472372680902481	0.02022436074912548	0.22166770696640015	0.5384945273399353
G001804445	1	1.0	0.6023373603820801	0.01825087144970894	0.6023373603820801	0.04259517788887024	0.025755424052476883	0.043882329016923904	0.033762965351343155	0.052304960787296295	0.18111079931259155
G001803225	6	7.0	0.32688599824905396	0.03580935299396515	0.1910972148180008	0.07180917263031006	0.016898512840270996	0.1270257532596588	0.08564752340316772	0.14482653141021729	0.32688599824905396
G000190735	3	3.0	0.2711072564125061	0.07632500678300858	0.07410839200019836	0.16878262162208557	0.2711072564125061	0.19487351179122925	0.0726669505238533	0.03311843425035477	0.1090177372097969
G001803365	5	5.0	0.4048543870449066	0.07583004981279373	0.06383500248193741	0.08857856690883636	0.05587685853242874	0.1303522139787674	0.4048543870449066	0.04367632791399956	0.13699662685394287
G001536085	5	5.0	0.6117777824401855	0.05340328440070152	0.06473866105079651	0.04261248558759689	0.02249349281191826	0.030868662521243095	0.6117777824401855	0.03480859100818634	0.1392970085144043
G001303785	7	2.0	0.23646113276481628	0.06449801474809647	0.20558740198612213	0.23646113276481628	0.02320977672934532	0.14501027762889862	0.08656837046146393	0.15308861434459686	0.0855763852596283
G001714565	0	0.0	0.8833675980567932	0.8833675980567932	0.014642396941781044	0.027361247688531876	0.012969056144356728	0.016341520473361015	0.009252135641872883	0.015131348744034767	0.02093467302620411
G000024845	4	6.0	0.28579673171043396	0.0021313929464668036	0.11386384069919586	0.2532964050769806	0.0029272940009832382	0.17778895795345306	0.02182299643754959	0.28579673171043396	0.14237238466739655
G000346505	1	1.0	0.6450403928756714	0.004991321824491024	0.6450403928756714	0.02383560873568058	0.0017791080754250288	0.022071324288845062	0.06463084369897842	0.20516850054264069	0.0324828065931797
G000181475	1	4.0	0.34251588582992554	0.01081921998411417	0.1306762993335724	0.15222519636154175	0.009184341877698898	0.34251588582992554	0.09851895272731781	0.2158655822277069	0.04019450396299362
G001007085	0	0.0	0.9319201111793518	0.9319201111793518	0.00985988974571228	0.01815948821604252	0.003767911344766617	0.006591894663870335	0.005634406115859747	0.011786812916398048	0.012279452756047249
G001045525	7	4.0	0.4040580987930298	0.09416480362415314	0.057224955409765244	0.1721472442150116	0.029719507321715355	0.4040580987930298	0.08002498745918274	0.07505348324775696	0.08760694414377213
G900155965	3	4.0	0.48708444833755493	0.0036979098804295063	0.0227175522595644	0.13830986618995667	0.30798405408859253	0.48708444833755493	0.010660970583558083	0.009868087247014046	0.01967710629105568
G000007205	0	0.0	0.9313132166862488	0.9313132166862488	0.009939970448613167	0.01832577772438526	0.0038086813874542713	0.0066508948802948	0.005681902170181274	0.011886011809110641	0.012393347918987274
G000382685	6	2.0	0.3232277035713196	0.07580884546041489	0.10022221505641937	0.3232277035713196	0.022438853979110718	0.09812349826097488	0.13765275478363037	0.1707085818052292	0.07181750982999802
G900110415	3	4.0	0.46563848853111267	0.0023806279059499502	0.027286916971206665	0.13110041618347168	0.332523375749588	0.46563848853111267	0.008514273911714554	0.010100354440510273	0.022455614060163498
G001747105	2	2.0	0.6160342693328857	0.08949627727270126	0.04313527047634125	0.6160342693328857	0.07282915711402893	0.08040077984333038	0.03430391848087311	0.03628646582365036	0.027513863518834114
G000333295	3	4.0	0.49192458391189575	0.0029125758446753025	0.02989278733730316	0.12901423871517181	0.2967551052570343	0.49192458391189575	0.009823692962527275	0.012385448440909386	0.027291562408208847
G001577185	7	5.0	0.24488599598407745	0.16808834671974182	0.041014913469552994	0.11098703742027283	0.12381932884454727	0.11263708770275116	0.24488599598407745	0.023728014901280403	0.17483922839164734
G001564065	4	4.0	0.37565508484840393	0.050613075494766235	0.04990077018737793	0.23548229038715363	0.05005192756652832	0.37565508484840393	0.12397816777229309	0.05235079675912857	0.06196783483028412
G001828645	1	1.0	0.26499420404434204	0.07371334731578827	0.26499420404434204	0.10677607357501984	0.057491909712553024	0.18798840045928955	0.07699781656265259	0.09400936961174011	0.13802886009216309
G000174995	0	0.0	0.9131797552108765	0.9131797552108765	0.010717292316257954	0.017528273165225983	0.005580696277320385	0.011771063320338726	0.007043837569653988	0.017570625990629196	0.016608506441116333
G900109685	4	4.0	0.8917553424835205	0.000996850081719458	0.0035440619103610516	0.06150967255234718	0.027791408821940422	0.8917553424835205	0.0015784031711518764	0.005667209159582853	0.007156890816986561
G001872775	1	1.0	0.45166510343551636	0.02112564444541931	0.45166510343551636	0.04240834340453148	0.07715366780757904	0.1451970338821411	0.016683140769600868	0.036560796201229095	0.209206223487854
G001796185	0	0.0	0.8121073842048645	0.8121073842048645	0.03458648920059204	0.008153468370437622	0.0008263787603937089	0.010547468438744545	0.016254441812634468	0.07427120953798294	0.04325311630964279
G001956985	1	1.0	0.6786932945251465	0.001538436976261437	0.6786932945251465	0.009180787019431591	0.00034265301655977964	0.010465577244758606	0.034287288784980774	0.16236631572246552	0.10312564671039581
G001302245	4	4.0	0.9257524609565735	0.0008541938150301576	0.0019935197196900845	0.04029946029186249	0.02317120134830475	0.9257524609565735	0.002013162709772587	0.003029152750968933	0.002886808244511485
G000242455	1	1.0	0.5554456114768982	0.003036678768694401	0.5554456114768982	0.01816922426223755	0.0006345747387968004	0.01649104803800583	0.04090040177106857	0.28039079904556274	0.08493174612522125
G001802805	5	5.0	0.4065462052822113	0.0706070214509964	0.05930318310856819	0.08937669545412064	0.05969736725091934	0.13443706929683685	0.4065462052822113	0.041628673672676086	0.1384037435054779
G001592935	2	2.0	0.6745492815971375	0.05318400263786316	0.028307901695370674	0.6745492815971375	0.05511801317334175	0.09997966140508652	0.027321314439177513	0.036069709807634354	0.025470126420259476
G001796255	0	0.0	0.6642466187477112	0.6642466187477112	0.05258077383041382	0.08584816008806229	0.007229434326291084	0.03714172542095184	0.0195559561252594	0.09177425503730774	0.041623007506132126
G000242935	6	6.0	0.6743928790092468	0.0013001970946788788	0.12546631693840027	0.014519896358251572	0.0008095265366137028	0.029377354308962822	0.02174847200512886	0.6743928790092468	0.13238532841205597
G001824685	1	6.0	0.47606635093688965	0.005423746071755886	0.31068921089172363	0.034769199788570404	0.0013189900200814009	0.0402974933385849	0.04099680855870247	0.47606635093688965	0.09043821692466736
G000708265	3	3.0	0.3655407726764679	0.015894217416644096	0.024882633239030838	0.17403942346572876	0.3655407726764679	0.3336920142173767	0.03775402903556824	0.01658206805586815	0.031614791601896286
G000008725	0	0.0	0.9288870692253113	0.9288870692253113	0.008639628067612648	0.016033925116062164	0.004218627233058214	0.010013249702751637	0.004647738300263882	0.015422828495502472	0.012136884033679962
G000020565	3	3.0	0.322594553232193	0.25487056374549866	0.029796188697218895	0.16268758475780487	0.322594553232193	0.14056436717510223	0.01748642511665821	0.015659669414162636	0.056340623646974564
G000723745	6	6.0	0.83121657371521	0.0015533529222011566	0.02281608246266842	0.016708042472600937	0.001011296990327537	0.061082690954208374	0.013308895751833916	0.83121657371521	0.052303001284599304
G001898505	4	4.0	0.46022671461105347	0.013989085331559181	0.12473180145025253	0.1273297518491745	0.019472850486636162	0.46022671461105347	0.033609502017498016	0.15086105465888977	0.06977936625480652
G002007725	0	0.0	0.8446320295333862	0.8446320295333862	0.017264349386096	0.03309304267168045	0.016753604635596275	0.023394528776407242	0.012441699393093586	0.02009943127632141	0.03232131898403168
G001508575	7	7.0	0.44834840297698975	0.1125529333949089	0.049190737307071686	0.048710063099861145	0.03018132597208023	0.0487951934337616	0.23315632343292236	0.029065033420920372	0.44834840297698975
G000417695	0	0.0	0.77751624584198	0.77751624584198	0.02840740978717804	0.057886019349098206	0.02296340838074684	0.02873801998794079	0.018198426812887192	0.02963941916823387	0.0366511270403862
G900110835	4	4.0	0.8488966226577759	0.0018538943259045482	0.008602064102888107	0.0830458551645279	0.025914832949638367	0.8488966226577759	0.0066236769780516624	0.013608450070023537	0.011454476043581963
G000186345	1	1.0	0.49516716599464417	0.001793389325030148	0.49516716599464417	0.026812613010406494	0.0006705449777655303	0.01176919974386692	0.038573164492845535	0.376409649848938	0.04880416393280029
G000166195	3	4.0	0.4337216019630432	0.005029432941228151	0.04032953828573227	0.13764743506908417	0.3280148208141327	0.4337216019630432	0.013412997126579285	0.01392601802945137	0.027918148785829544
G000153105	1	1.0	0.5957818627357483	0.009683572687208652	0.5957818627357483	0.023433148860931396	0.0023579515982419252	0.01984620839357376	0.060210034251213074	0.230886772274971	0.05780034884810448
G001714575	0	0.0	0.8847082257270813	0.8847082257270813	0.014477723278105259	0.027040958404541016	0.01291434932500124	0.016098452731966972	0.009134570136666298	0.014907737262547016	0.02071792632341385
G000374025	2	2.0	0.6722736358642578	0.0030936894472688437	0.03450718894600868	0.6722736358642578	0.033775340765714645	0.2037353515625	0.010497454553842545	0.03042164444923401	0.011695772409439087
G001647285	2	2.0	0.7003095746040344	0.015500832349061966	0.015304281376302242	0.7003095746040344	0.03128852695226669	0.18913327157497406	0.005494908895343542	0.027586642652750015	0.015382016077637672
G000024525	2	2.0	0.6510672569274902	0.002821868285536766	0.03747233748435974	0.6510672569274902	0.028662674129009247	0.21945592761039734	0.01131849642843008	0.032349780201911926	0.01685166358947754
G900129785	2	2.0	0.6689887642860413	0.06779495626688004	0.027285940945148468	0.6689887642860413	0.02936740405857563	0.06711449474096298	0.04878783971071243	0.06224345415830612	0.02841709740459919
G001804555	5	6.0	0.39684176445007324	0.01615534909069538	0.2727788984775543	0.018015841022133827	0.0014936361694708467	0.04447993263602257	0.13223160803318024	0.39684176445007324	0.11800295114517212
G001412215	3	3.0	0.3992069959640503	0.02632782608270645	0.016855714842677116	0.2751905620098114	0.3992069959640503	0.23654824495315552	0.015839267522096634	0.011822550557553768	0.01820879988372326
G000298375	0	0.0	0.8840985298156738	0.8840985298156738	0.014519902877509594	0.027299052104353905	0.012956520542502403	0.016200903803110123	0.009244859218597412	0.01502890232950449	0.02065134048461914
G001304275	1	1.0	0.3462437391281128	0.021729636937379837	0.3462437391281128	0.17406952381134033	0.01587575115263462	0.12173875421285629	0.056001294404268265	0.17407932877540588	0.09026181697845459
G001304335	7	6.0	0.34544020891189575	0.14320886135101318	0.13842812180519104	0.06842648237943649	0.0022244853898882866	0.06687157601118088	0.1305147260427475	0.34544020891189575	0.10488558560609818
G000751535	0	0.0	0.5223584175109863	0.5223584175109863	0.09187951683998108	0.12472635507583618	0.027049753814935684	0.06432218104600906	0.03702414408326149	0.09436237812042236	0.03827732801437378
G000374065	2	2.0	0.6814419627189636	0.0013525901595130563	0.022347744554281235	0.6814419627189636	0.01982090435922146	0.2274593561887741	0.007840987294912338	0.0281824991106987	0.011553985998034477
G000374125	4	4.0	0.8358117341995239	0.0025456054136157036	0.01735016144812107	0.06660018116235733	0.022144684568047523	0.8358117341995239	0.0080402921885252	0.024129630997776985	0.02337769605219364
G001303695	1	1.0	0.39244213700294495	0.006646247580647469	0.39244213700294495	0.11032386869192123	0.018766386434435844	0.13286355137825012	0.06639966368675232	0.13852769136428833	0.1340305656194687
G000801315	2	2.0	0.8169060945510864	0.0006168269319459796	0.005191388539969921	0.8169060945510864	0.004548773635178804	0.12109148502349854	0.0014972771750763059	0.034798797219991684	0.015349410474300385
G000422585	2	2.0	0.6539602875709534	0.04933874309062958	0.07159119844436646	0.6539602875709534	0.04850964620709419	0.06417158246040344	0.01021043211221695	0.055178482085466385	0.04703978821635246
G900103665	3	4.0	0.4680705666542053	0.024831293150782585	0.047306641936302185	0.2030763179063797	0.14921055734157562	0.4680705666542053	0.03424892947077751	0.037399061024188995	0.03585655242204666
G001730525	3	4.0	0.3373025953769684	0.04602815955877304	0.05399119108915329	0.19347481429576874	0.23069801926612854	0.3373025953769684	0.05333632975816727	0.03249141946434975	0.05267737805843353
G001898405	4	4.0	0.8216087222099304	0.005519820377230644	0.017058080062270164	0.0768205001950264	0.031209271401166916	0.8216087222099304	0.01254311390221119	0.021272672340273857	0.013967709615826607
G000020465	4	4.0	0.4109305739402771	0.020510125905275345	0.1083984524011612	0.07107998430728912	0.010789977386593819	0.4109305739402771	0.07029292732477188	0.1871873438358307	0.12081073224544525
G001800455	7	7.0	0.560063898563385	0.00978889875113964	0.2201519012451172	0.04348296672105789	0.010599217377603054	0.05242494121193886	0.03160937875509262	0.0718788355588913	0.560063898563385
G000402755	5	0.0	0.24250824749469757	0.24250824749469757	0.05510350689291954	0.14753462374210358	0.11555815488100052	0.10981594026088715	0.15553367137908936	0.028918122872710228	0.14502766728401184
G001577215	5	5.0	0.46433770656585693	0.015855323523283005	0.027825798839330673	0.03694531321525574	0.05031866580247879	0.07519818842411041	0.46433770656585693	0.015427455306053162	0.3140914738178253
G900116565	4	4.0	0.7416034936904907	0.0033446485176682472	0.01198291964828968	0.15854497253894806	0.025177964940667152	0.7416034936904907	0.011973238550126553	0.037054259330034256	0.01031844224780798
G000379805	4	2.0	0.5886933207511902	0.024303870275616646	0.02845028042793274	0.5886933207511902	0.055726245045661926	0.22980600595474243	0.012238802388310432	0.04234150052070618	0.018440138548612595
G001509335	5	4.0	0.3906206786632538	0.014206374064087868	0.10364292562007904	0.1132805347442627	0.013501280918717384	0.3906206786632538	0.1353197991847992	0.14148712158203125	0.08794127404689789
G000689375	3	3.0	0.38604646921157837	0.06706970930099487	0.026430178433656693	0.2672622799873352	0.38604646921157837	0.192327618598938	0.010756771080195904	0.015236142091453075	0.03487088158726692
G001830285	1	4.0	0.19462448358535767	0.059481430798769	0.1872553825378418	0.10190509259700775	0.10729827731847763	0.19462448358535767	0.11006312072277069	0.057034071534872055	0.1823381781578064
G001017655	6	6.0	0.5352775454521179	0.002226931741461158	0.1602245271205902	0.009224805049598217	0.0008817770867608488	0.0338297076523304	0.040345240384340286	0.5352775454521179	0.21798938512802124
G000428845	2	4.0	0.37501490116119385	0.019079241901636124	0.07936346530914307	0.25334423780441284	0.05454711616039276	0.37501490116119385	0.049848366528749466	0.1062125563621521	0.06259026378393173
G000372285	6	6.0	0.29050302505493164	0.03125859797000885	0.22867965698242188	0.1377372294664383	0.013836462050676346	0.11734502017498016	0.11552523076534271	0.29050302505493164	0.06511475890874863
